ID_KPI,KPI,Gebied,Date,Value
1,TEVREDENHEID,Weidevenne,Sep/14,8.5
1,TEVREDENHEID,Weidevenne,Oct/14,5.9
1,TEVREDENHEID,Weidevenne,Nov/14,7.2
1,TEVREDENHEID,Weidevenne,Dec/14,8.3
1,TEVREDENHEID,Wheermolen,Jan/09,8.6
1,TEVREDENHEID,Wheermolen,Feb/09,9.0
1,TEVREDENHEID,Wheermolen,Mar/09,9.6
1,TEVREDENHEID,Wheermolen,Apr/09,9.3
1,TEVREDENHEID,Wheermolen,May/09,8.7
1,TEVREDENHEID,Wheermolen,Jun/09,8.8
1,TEVREDENHEID,Wheermolen,Jul/09,7.9
1,TEVREDENHEID,Wheermolen,Aug/09,9.4
1,TEVREDENHEID,Wheermolen,Sep/09,9.5
1,TEVREDENHEID,Wheermolen,Oct/09,8.9
1,TEVREDENHEID,Wheermolen,Nov/09,8.7
1,TEVREDENHEID,Wheermolen,Dec/09,9.4
1,TEVREDENHEID,Wheermolen,Jan/10,9.1
1,TEVREDENHEID,Wheermolen,Feb/10,8.4
1,TEVREDENHEID,Wheermolen,Mar/10,6.3
1,TEVREDENHEID,Wheermolen,Apr/10,7.0
1,TEVREDENHEID,Wheermolen,May/10,7.6
1,TEVREDENHEID,Wheermolen,Jun/10,4.2
1,TEVREDENHEID,Wheermolen,Jul/10,3.3
1,TEVREDENHEID,Wheermolen,Aug/10,3.0
1,TEVREDENHEID,Wheermolen,Sep/10,6.4
1,TEVREDENHEID,Wheermolen,Oct/10,7.7
1,TEVREDENHEID,Wheermolen,Nov/10,7.5
1,TEVREDENHEID,Wheermolen,Dec/10,9.1
1,TEVREDENHEID,Wheermolen,Jan/11,5.1
1,TEVREDENHEID,Wheermolen,Feb/11,8.5
1,TEVREDENHEID,Wheermolen,Mar/11,7.0
1,TEVREDENHEID,Wheermolen,Apr/11,7.4
1,TEVREDENHEID,Wheermolen,May/11,6.4
1,TEVREDENHEID,Wheermolen,Jun/11,7.0
1,TEVREDENHEID,Wheermolen,Jul/11,7.8
1,TEVREDENHEID,Wheermolen,Aug/11,6.6
1,TEVREDENHEID,Wheermolen,Sep/11,7.9
1,TEVREDENHEID,Wheermolen,Oct/11,7.8
1,TEVREDENHEID,Wheermolen,Nov/11,7.1
1,TEVREDENHEID,Wheermolen,Dec/11,5.5
1,TEVREDENHEID,Wheermolen,Jan/12,6.5
1,TEVREDENHEID,Wheermolen,Feb/12,7.6
1,TEVREDENHEID,Wheermolen,Mar/12,8.0
1,TEVREDENHEID,Wheermolen,Apr/12,8.5
1,TEVREDENHEID,Wheermolen,May/12,6.0
1,TEVREDENHEID,Wheermolen,Jun/12,6.2
1,TEVREDENHEID,Wheermolen,Jul/12,3.6
1,TEVREDENHEID,Wheermolen,Aug/12,6.0
1,TEVREDENHEID,Wheermolen,Sep/12,8.3
1,TEVREDENHEID,Wheermolen,Oct/12,7.8
1,TEVREDENHEID,Wheermolen,Nov/12,9.1
1,TEVREDENHEID,Wheermolen,Dec/12,7.8
1,TEVREDENHEID,Wheermolen,Jan/13,7.1
1,TEVREDENHEID,Wheermolen,Feb/13,8.6
1,TEVREDENHEID,Wheermolen,Mar/13,8.9
1,TEVREDENHEID,Wheermolen,Apr/13,8.1
1,TEVREDENHEID,Wheermolen,May/13,6.6
1,TEVREDENHEID,Wheermolen,Jun/13,8.2
1,TEVREDENHEID,Wheermolen,Jul/13,7.4
1,TEVREDENHEID,Wheermolen,Aug/13,7.9
1,TEVREDENHEID,Wheermolen,Sep/13,7.4
1,TEVREDENHEID,Wheermolen,Oct/13,6.7
1,TEVREDENHEID,Wheermolen,Nov/13,7.1
1,TEVREDENHEID,Wheermolen,Dec/13,8.5
1,TEVREDENHEID,Wheermolen,Jan/14,5.9
1,TEVREDENHEID,Wheermolen,Feb/14,7.2
1,TEVREDENHEID,Wheermolen,Mar/14,8.3
1,TEVREDENHEID,Wheermolen,Apr/14,8.1
1,TEVREDENHEID,Wheermolen,May/14,7.9
1,TEVREDENHEID,Wheermolen,Jun/14,7.4
1,TEVREDENHEID,Wheermolen,Jul/14,6.7
1,TEVREDENHEID,Wheermolen,Aug/14,7.1
1,TEVREDENHEID,Wheermolen,Sep/14,8.5
1,TEVREDENHEID,Wheermolen,Oct/14,5.9
1,TEVREDENHEID,Wheermolen,Nov/14,7.2
1,TEVREDENHEID,Wheermolen,Dec/14,8.3
2,PLANREALISATIE,Gors,Jan/09,NULL
2,PLANREALISATIE,Gors,Feb/09,NULL
2,PLANREALISATIE,Gors,Mar/09,NULL
2,PLANREALISATIE,Gors,Apr/09,NULL
2,PLANREALISATIE,Gors,May/09,NULL
2,PLANREALISATIE,Gors,Jun/09,NULL
2,PLANREALISATIE,Gors,Jul/09,NULL
2,PLANREALISATIE,Gors,Aug/09,NULL
2,PLANREALISATIE,Gors,Sep/09,NULL
2,PLANREALISATIE,Gors,Oct/09,NULL
2,PLANREALISATIE,Gors,Nov/09,NULL
2,PLANREALISATIE,Gors,Dec/09,NULL
2,PLANREALISATIE,Gors,Jan/10,NULL
2,PLANREALISATIE,Gors,Feb/10,NULL
2,PLANREALISATIE,Gors,Mar/10,NULL
2,PLANREALISATIE,Gors,Apr/10,NULL
2,PLANREALISATIE,Gors,May/10,NULL
2,PLANREALISATIE,Gors,Jun/10,NULL
2,PLANREALISATIE,Gors,Jul/10,NULL
2,PLANREALISATIE,Gors,Aug/10,NULL
2,PLANREALISATIE,Gors,Sep/10,NULL
2,PLANREALISATIE,Gors,Oct/10,NULL
2,PLANREALISATIE,Gors,Nov/10,NULL
2,PLANREALISATIE,Gors,Dec/10,NULL
2,PLANREALISATIE,Gors,Jan/11,NULL
2,PLANREALISATIE,Gors,Feb/11,NULL
2,PLANREALISATIE,Gors,Mar/11,NULL
2,PLANREALISATIE,Gors,Apr/11,NULL
2,PLANREALISATIE,Gors,May/11,NULL
2,PLANREALISATIE,Gors,Jun/11,NULL
2,PLANREALISATIE,Gors,Jul/11,NULL
2,PLANREALISATIE,Gors,Aug/11,NULL
2,PLANREALISATIE,Gors,Sep/11,NULL
2,PLANREALISATIE,Gors,Oct/11,NULL
2,PLANREALISATIE,Gors,Nov/11,NULL
2,PLANREALISATIE,Gors,Dec/11,NULL
2,PLANREALISATIE,Gors,Jan/12,NULL
2,PLANREALISATIE,Gors,Feb/12,NULL
2,PLANREALISATIE,Gors,Mar/12,NULL
2,PLANREALISATIE,Gors,Apr/12,NULL
2,PLANREALISATIE,Gors,May/12,NULL
2,PLANREALISATIE,Gors,Jun/12,NULL
2,PLANREALISATIE,Gors,Jul/12,NULL
2,PLANREALISATIE,Gors,Aug/12,NULL
2,PLANREALISATIE,Gors,Sep/12,NULL
2,PLANREALISATIE,Gors,Oct/12,NULL
2,PLANREALISATIE,Gors,Nov/12,NULL
2,PLANREALISATIE,Gors,Dec/12,NULL
2,PLANREALISATIE,Gors,Jan/13,NULL
2,PLANREALISATIE,Gors,Feb/13,NULL
2,PLANREALISATIE,Gors,Mar/13,NULL
2,PLANREALISATIE,Gors,Apr/13,NULL
2,PLANREALISATIE,Gors,May/13,NULL
2,PLANREALISATIE,Gors,Jun/13,NULL
2,PLANREALISATIE,Gors,Jul/13,NULL
2,PLANREALISATIE,Gors,Aug/13,NULL
2,PLANREALISATIE,Gors,Sep/13,NULL
2,PLANREALISATIE,Gors,Oct/13,NULL
2,PLANREALISATIE,Gors,Nov/13,NULL
2,PLANREALISATIE,Gors,Dec/13,NULL
2,PLANREALISATIE,Gors,Jan/14,NULL
2,PLANREALISATIE,Gors,Feb/14,NULL
2,PLANREALISATIE,Gors,Mar/14,NULL
2,PLANREALISATIE,Gors,Apr/14,NULL
2,PLANREALISATIE,Gors,May/14,NULL
2,PLANREALISATIE,Gors,Jun/14,NULL
2,PLANREALISATIE,Gors,Jul/14,NULL
2,PLANREALISATIE,Gors,Aug/14,NULL
2,PLANREALISATIE,Gors,Sep/14,NULL
2,PLANREALISATIE,Gors,Oct/14,NULL
2,PLANREALISATIE,Gors,Nov/14,NULL
2,PLANREALISATIE,Gors,Dec/14,NULL
2,PLANREALISATIE,Weidevenne,Jan/09,NULL
2,PLANREALISATIE,Weidevenne,Feb/09,NULL
2,PLANREALISATIE,Weidevenne,Mar/09,NULL
2,PLANREALISATIE,Weidevenne,Apr/09,NULL
2,PLANREALISATIE,Weidevenne,May/09,NULL
2,PLANREALISATIE,Weidevenne,Jun/09,NULL
2,PLANREALISATIE,Weidevenne,Jul/09,NULL
2,PLANREALISATIE,Weidevenne,Aug/09,NULL
2,PLANREALISATIE,Weidevenne,Sep/09,NULL
2,PLANREALISATIE,Weidevenne,Oct/09,NULL
2,PLANREALISATIE,Weidevenne,Nov/09,NULL
2,PLANREALISATIE,Weidevenne,Dec/09,NULL
2,PLANREALISATIE,Weidevenne,Jan/10,NULL
2,PLANREALISATIE,Weidevenne,Feb/10,NULL
2,PLANREALISATIE,Weidevenne,Mar/10,NULL
2,PLANREALISATIE,Weidevenne,Apr/10,NULL
2,PLANREALISATIE,Weidevenne,May/10,NULL
2,PLANREALISATIE,Weidevenne,Jun/10,NULL
2,PLANREALISATIE,Weidevenne,Jul/10,NULL
2,PLANREALISATIE,Weidevenne,Aug/10,NULL
2,PLANREALISATIE,Weidevenne,Sep/10,NULL
2,PLANREALISATIE,Weidevenne,Oct/10,NULL
2,PLANREALISATIE,Weidevenne,Nov/10,NULL
2,PLANREALISATIE,Weidevenne,Dec/10,NULL
2,PLANREALISATIE,Weidevenne,Jan/11,NULL
2,PLANREALISATIE,Weidevenne,Feb/11,NULL
2,PLANREALISATIE,Weidevenne,Mar/11,NULL
2,PLANREALISATIE,Weidevenne,Apr/11,NULL
2,PLANREALISATIE,Weidevenne,May/11,NULL
2,PLANREALISATIE,Weidevenne,Jun/11,NULL
2,PLANREALISATIE,Weidevenne,Jul/11,NULL
2,PLANREALISATIE,Weidevenne,Aug/11,NULL
2,PLANREALISATIE,Weidevenne,Sep/11,NULL
2,PLANREALISATIE,Weidevenne,Oct/11,NULL
2,PLANREALISATIE,Weidevenne,Nov/11,NULL
2,PLANREALISATIE,Weidevenne,Dec/11,NULL
2,PLANREALISATIE,Weidevenne,Jan/12,NULL
2,PLANREALISATIE,Weidevenne,Feb/12,NULL
2,PLANREALISATIE,Weidevenne,Mar/12,NULL
2,PLANREALISATIE,Weidevenne,Apr/12,NULL
2,PLANREALISATIE,Weidevenne,May/12,NULL
2,PLANREALISATIE,Weidevenne,Jun/12,NULL
2,PLANREALISATIE,Weidevenne,Jul/12,NULL
2,PLANREALISATIE,Weidevenne,Aug/12,NULL
2,PLANREALISATIE,Weidevenne,Sep/12,NULL
2,PLANREALISATIE,Weidevenne,Oct/12,NULL
2,PLANREALISATIE,Weidevenne,Nov/12,NULL
2,PLANREALISATIE,Weidevenne,Dec/12,NULL
2,PLANREALISATIE,Weidevenne,Jan/13,NULL
2,PLANREALISATIE,Weidevenne,Feb/13,NULL
2,PLANREALISATIE,Weidevenne,Mar/13,NULL
2,PLANREALISATIE,Weidevenne,Apr/13,NULL
2,PLANREALISATIE,Weidevenne,May/13,NULL
2,PLANREALISATIE,Weidevenne,Jun/13,NULL
2,PLANREALISATIE,Weidevenne,Jul/13,NULL
2,PLANREALISATIE,Weidevenne,Aug/13,NULL
2,PLANREALISATIE,Weidevenne,Sep/13,NULL
2,PLANREALISATIE,Weidevenne,Oct/13,NULL
2,PLANREALISATIE,Weidevenne,Nov/13,NULL
2,PLANREALISATIE,Weidevenne,Dec/13,NULL
2,PLANREALISATIE,Weidevenne,Jan/14,NULL
2,PLANREALISATIE,Weidevenne,Feb/14,NULL
2,PLANREALISATIE,Weidevenne,Mar/14,NULL
2,PLANREALISATIE,Weidevenne,Apr/14,NULL
2,PLANREALISATIE,Weidevenne,May/14,NULL
2,PLANREALISATIE,Weidevenne,Jun/14,NULL
2,PLANREALISATIE,Weidevenne,Jul/14,NULL
2,PLANREALISATIE,Weidevenne,Aug/14,NULL
2,PLANREALISATIE,Weidevenne,Sep/14,NULL
2,PLANREALISATIE,Weidevenne,Oct/14,NULL
2,PLANREALISATIE,Weidevenne,Nov/14,NULL
2,PLANREALISATIE,Weidevenne,Dec/14,NULL
2,PLANREALISATIE,Centrum,Jan/09,NULL
2,PLANREALISATIE,Centrum,Feb/09,NULL
2,PLANREALISATIE,Centrum,Mar/09,NULL
2,PLANREALISATIE,Centrum,Apr/09,NULL
2,PLANREALISATIE,Centrum,May/09,NULL
2,PLANREALISATIE,Centrum,Jun/09,NULL
2,PLANREALISATIE,Centrum,Jul/09,NULL
2,PLANREALISATIE,Centrum,Aug/09,NULL
2,PLANREALISATIE,Centrum,Sep/09,NULL
2,PLANREALISATIE,Centrum,Oct/09,NULL
2,PLANREALISATIE,Centrum,Nov/09,NULL
2,PLANREALISATIE,Centrum,Dec/09,NULL
2,PLANREALISATIE,Centrum,Jan/10,NULL
2,PLANREALISATIE,Centrum,Feb/10,NULL
2,PLANREALISATIE,Centrum,Mar/10,NULL
2,PLANREALISATIE,Centrum,Apr/10,NULL
2,PLANREALISATIE,Centrum,May/10,NULL
2,PLANREALISATIE,Centrum,Jun/10,NULL
2,PLANREALISATIE,Centrum,Jul/10,NULL
2,PLANREALISATIE,Centrum,Aug/10,NULL
2,PLANREALISATIE,Centrum,Sep/10,NULL
2,PLANREALISATIE,Centrum,Oct/10,NULL
2,PLANREALISATIE,Centrum,Nov/10,NULL
2,PLANREALISATIE,Centrum,Dec/10,NULL
2,PLANREALISATIE,Centrum,Jan/11,NULL
2,PLANREALISATIE,Centrum,Feb/11,NULL
2,PLANREALISATIE,Centrum,Mar/11,NULL
2,PLANREALISATIE,Centrum,Apr/11,NULL
2,PLANREALISATIE,Centrum,May/11,NULL
2,PLANREALISATIE,Centrum,Jun/11,NULL
2,PLANREALISATIE,Centrum,Jul/11,NULL
2,PLANREALISATIE,Centrum,Aug/11,NULL
2,PLANREALISATIE,Centrum,Sep/11,NULL
2,PLANREALISATIE,Centrum,Oct/11,NULL
2,PLANREALISATIE,Centrum,Nov/11,NULL
2,PLANREALISATIE,Centrum,Dec/11,NULL
2,PLANREALISATIE,Centrum,Jan/12,NULL
2,PLANREALISATIE,Centrum,Feb/12,NULL
2,PLANREALISATIE,Centrum,Mar/12,NULL
2,PLANREALISATIE,Centrum,Apr/12,NULL
2,PLANREALISATIE,Centrum,May/12,NULL
2,PLANREALISATIE,Centrum,Jun/12,NULL
2,PLANREALISATIE,Centrum,Jul/12,NULL
2,PLANREALISATIE,Centrum,Aug/12,NULL
2,PLANREALISATIE,Centrum,Sep/12,NULL
2,PLANREALISATIE,Centrum,Oct/12,NULL
2,PLANREALISATIE,Centrum,Nov/12,NULL
2,PLANREALISATIE,Centrum,Dec/12,NULL
2,PLANREALISATIE,Centrum,Jan/13,NULL
2,PLANREALISATIE,Centrum,Feb/13,NULL
2,PLANREALISATIE,Centrum,Mar/13,NULL
2,PLANREALISATIE,Centrum,Apr/13,NULL
2,PLANREALISATIE,Centrum,May/13,NULL
2,PLANREALISATIE,Centrum,Jun/13,NULL
2,PLANREALISATIE,Centrum,Jul/13,NULL
2,PLANREALISATIE,Centrum,Aug/13,NULL
2,PLANREALISATIE,Centrum,Sep/13,NULL
2,PLANREALISATIE,Centrum,Oct/13,NULL
2,PLANREALISATIE,Centrum,Nov/13,NULL
2,PLANREALISATIE,Centrum,Dec/13,NULL
2,PLANREALISATIE,Centrum,Jan/14,NULL
2,PLANREALISATIE,Centrum,Feb/14,NULL
2,PLANREALISATIE,Centrum,Mar/14,NULL
2,PLANREALISATIE,Centrum,Apr/14,NULL
2,PLANREALISATIE,Centrum,May/14,NULL
2,PLANREALISATIE,Centrum,Jun/14,NULL
2,PLANREALISATIE,Centrum,Jul/14,NULL
2,PLANREALISATIE,Centrum,Aug/14,NULL
2,PLANREALISATIE,Centrum,Sep/14,NULL
2,PLANREALISATIE,Centrum,Oct/14,NULL
2,PLANREALISATIE,Centrum,Nov/14,NULL
2,PLANREALISATIE,Centrum,Dec/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Jan/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Feb/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Mar/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Apr/09,NULL
2,PLANREALISATIE,Purmer-Zuid,May/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Jun/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Jul/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Aug/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Sep/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Oct/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Nov/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Dec/09,NULL
2,PLANREALISATIE,Purmer-Zuid,Jan/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Feb/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Mar/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Apr/10,NULL
2,PLANREALISATIE,Purmer-Zuid,May/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Jun/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Jul/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Aug/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Sep/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Oct/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Nov/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Dec/10,NULL
2,PLANREALISATIE,Purmer-Zuid,Jan/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Feb/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Mar/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Apr/11,NULL
2,PLANREALISATIE,Purmer-Zuid,May/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Jun/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Jul/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Aug/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Sep/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Oct/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Nov/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Dec/11,NULL
2,PLANREALISATIE,Purmer-Zuid,Jan/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Feb/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Mar/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Apr/12,NULL
2,PLANREALISATIE,Purmer-Zuid,May/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Jun/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Jul/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Aug/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Sep/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Oct/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Nov/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Dec/12,NULL
2,PLANREALISATIE,Purmer-Zuid,Jan/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Feb/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Mar/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Apr/13,NULL
2,PLANREALISATIE,Purmer-Zuid,May/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Jun/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Jul/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Aug/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Sep/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Oct/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Nov/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Dec/13,NULL
2,PLANREALISATIE,Purmer-Zuid,Jan/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Feb/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Mar/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Apr/14,NULL
2,PLANREALISATIE,Purmer-Zuid,May/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Jun/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Jul/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Aug/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Sep/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Oct/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Nov/14,NULL
2,PLANREALISATIE,Purmer-Zuid,Dec/14,NULL
2,PLANREALISATIE,Overwhere,Jan/09,NULL
2,PLANREALISATIE,Overwhere,Feb/09,NULL
2,PLANREALISATIE,Overwhere,Mar/09,NULL
2,PLANREALISATIE,Overwhere,Apr/09,NULL
2,PLANREALISATIE,Overwhere,May/09,NULL
2,PLANREALISATIE,Overwhere,Jun/09,NULL
2,PLANREALISATIE,Overwhere,Jul/09,NULL
2,PLANREALISATIE,Overwhere,Aug/09,NULL
2,PLANREALISATIE,Overwhere,Sep/09,NULL
2,PLANREALISATIE,Overwhere,Oct/09,NULL
2,PLANREALISATIE,Overwhere,Nov/09,NULL
2,PLANREALISATIE,Overwhere,Dec/09,NULL
2,PLANREALISATIE,Overwhere,Jan/10,NULL
2,PLANREALISATIE,Overwhere,Feb/10,NULL
2,PLANREALISATIE,Overwhere,Mar/10,NULL
2,PLANREALISATIE,Overwhere,Apr/10,NULL
2,PLANREALISATIE,Overwhere,May/10,NULL
2,PLANREALISATIE,Overwhere,Jun/10,NULL
2,PLANREALISATIE,Overwhere,Jul/10,NULL
2,PLANREALISATIE,Overwhere,Aug/10,NULL
2,PLANREALISATIE,Overwhere,Sep/10,NULL
2,PLANREALISATIE,Overwhere,Oct/10,NULL
2,PLANREALISATIE,Overwhere,Nov/10,NULL
2,PLANREALISATIE,Overwhere,Dec/10,NULL
2,PLANREALISATIE,Overwhere,Jan/11,NULL
2,PLANREALISATIE,Overwhere,Feb/11,NULL
2,PLANREALISATIE,Overwhere,Mar/11,NULL
2,PLANREALISATIE,Overwhere,Apr/11,NULL
2,PLANREALISATIE,Overwhere,May/11,NULL
2,PLANREALISATIE,Overwhere,Jun/11,NULL
2,PLANREALISATIE,Overwhere,Jul/11,NULL
2,PLANREALISATIE,Overwhere,Aug/11,NULL
2,PLANREALISATIE,Overwhere,Sep/11,NULL
2,PLANREALISATIE,Overwhere,Oct/11,NULL
2,PLANREALISATIE,Overwhere,Nov/11,NULL
2,PLANREALISATIE,Overwhere,Dec/11,NULL
2,PLANREALISATIE,Overwhere,Jan/12,NULL
2,PLANREALISATIE,Overwhere,Feb/12,NULL
2,PLANREALISATIE,Overwhere,Mar/12,NULL
2,PLANREALISATIE,Overwhere,Apr/12,NULL
2,PLANREALISATIE,Overwhere,May/12,NULL
2,PLANREALISATIE,Overwhere,Jun/12,NULL
2,PLANREALISATIE,Overwhere,Jul/12,NULL
2,PLANREALISATIE,Overwhere,Aug/12,NULL
2,PLANREALISATIE,Overwhere,Sep/12,NULL
2,PLANREALISATIE,Overwhere,Oct/12,NULL
2,PLANREALISATIE,Overwhere,Nov/12,NULL
2,PLANREALISATIE,Overwhere,Dec/12,NULL
2,PLANREALISATIE,Overwhere,Jan/13,NULL
2,PLANREALISATIE,Overwhere,Feb/13,NULL
2,PLANREALISATIE,Overwhere,Mar/13,NULL
2,PLANREALISATIE,Overwhere,Apr/13,NULL
2,PLANREALISATIE,Overwhere,May/13,NULL
2,PLANREALISATIE,Overwhere,Jun/13,NULL
2,PLANREALISATIE,Overwhere,Jul/13,NULL
2,PLANREALISATIE,Overwhere,Aug/13,NULL
2,PLANREALISATIE,Overwhere,Sep/13,NULL
2,PLANREALISATIE,Overwhere,Oct/13,NULL
2,PLANREALISATIE,Overwhere,Nov/13,NULL
2,PLANREALISATIE,Overwhere,Dec/13,NULL
2,PLANREALISATIE,Overwhere,Jan/14,NULL
2,PLANREALISATIE,Overwhere,Feb/14,NULL
2,PLANREALISATIE,Overwhere,Mar/14,NULL
2,PLANREALISATIE,Overwhere,Apr/14,NULL
2,PLANREALISATIE,Overwhere,May/14,NULL
2,PLANREALISATIE,Overwhere,Jun/14,NULL
2,PLANREALISATIE,Overwhere,Jul/14,NULL
2,PLANREALISATIE,Overwhere,Aug/14,NULL
2,PLANREALISATIE,Overwhere,Sep/14,NULL
2,PLANREALISATIE,Overwhere,Oct/14,NULL
2,PLANREALISATIE,Overwhere,Nov/14,NULL
2,PLANREALISATIE,Overwhere,Dec/14,NULL
2,PLANREALISATIE,Purmer-Noord,Jan/09,NULL
2,PLANREALISATIE,Purmer-Noord,Feb/09,NULL
2,PLANREALISATIE,Purmer-Noord,Mar/09,NULL
2,PLANREALISATIE,Purmer-Noord,Apr/09,NULL
2,PLANREALISATIE,Purmer-Noord,May/09,NULL
2,PLANREALISATIE,Purmer-Noord,Jun/09,NULL
2,PLANREALISATIE,Purmer-Noord,Jul/09,NULL
2,PLANREALISATIE,Purmer-Noord,Aug/09,NULL
2,PLANREALISATIE,Purmer-Noord,Sep/09,NULL
2,PLANREALISATIE,Purmer-Noord,Oct/09,NULL
2,PLANREALISATIE,Purmer-Noord,Nov/09,NULL
2,PLANREALISATIE,Purmer-Noord,Dec/09,NULL
2,PLANREALISATIE,Purmer-Noord,Jan/10,NULL
2,PLANREALISATIE,Purmer-Noord,Feb/10,NULL
2,PLANREALISATIE,Purmer-Noord,Mar/10,NULL
2,PLANREALISATIE,Purmer-Noord,Apr/10,NULL
2,PLANREALISATIE,Purmer-Noord,May/10,NULL
2,PLANREALISATIE,Purmer-Noord,Jun/10,NULL
2,PLANREALISATIE,Purmer-Noord,Jul/10,NULL
2,PLANREALISATIE,Purmer-Noord,Aug/10,NULL
2,PLANREALISATIE,Purmer-Noord,Sep/10,NULL
2,PLANREALISATIE,Purmer-Noord,Oct/10,NULL
2,PLANREALISATIE,Purmer-Noord,Nov/10,NULL
2,PLANREALISATIE,Purmer-Noord,Dec/10,NULL
2,PLANREALISATIE,Purmer-Noord,Jan/11,NULL
2,PLANREALISATIE,Purmer-Noord,Feb/11,NULL
2,PLANREALISATIE,Purmer-Noord,Mar/11,NULL
2,PLANREALISATIE,Purmer-Noord,Apr/11,NULL
2,PLANREALISATIE,Purmer-Noord,May/11,NULL
2,PLANREALISATIE,Purmer-Noord,Jun/11,NULL
2,PLANREALISATIE,Purmer-Noord,Jul/11,NULL
2,PLANREALISATIE,Purmer-Noord,Aug/11,NULL
2,PLANREALISATIE,Purmer-Noord,Sep/11,NULL
2,PLANREALISATIE,Purmer-Noord,Oct/11,NULL
2,PLANREALISATIE,Purmer-Noord,Nov/11,NULL
2,PLANREALISATIE,Purmer-Noord,Dec/11,NULL
2,PLANREALISATIE,Purmer-Noord,Jan/12,NULL
2,PLANREALISATIE,Purmer-Noord,Feb/12,NULL
2,PLANREALISATIE,Purmer-Noord,Mar/12,NULL
2,PLANREALISATIE,Purmer-Noord,Apr/12,NULL
2,PLANREALISATIE,Purmer-Noord,May/12,NULL
2,PLANREALISATIE,Purmer-Noord,Jun/12,NULL
2,PLANREALISATIE,Purmer-Noord,Jul/12,NULL
2,PLANREALISATIE,Purmer-Noord,Aug/12,NULL
2,PLANREALISATIE,Purmer-Noord,Sep/12,NULL
2,PLANREALISATIE,Purmer-Noord,Oct/12,NULL
2,PLANREALISATIE,Purmer-Noord,Nov/12,NULL
2,PLANREALISATIE,Purmer-Noord,Dec/12,NULL
2,PLANREALISATIE,Purmer-Noord,Jan/13,NULL
2,PLANREALISATIE,Purmer-Noord,Feb/13,NULL
2,PLANREALISATIE,Purmer-Noord,Mar/13,NULL
2,PLANREALISATIE,Purmer-Noord,Apr/13,NULL
